,Word,Document,Frequence,Poid
53474,parallel,D1098,1,0.39854015225170014
53475,parallel,D1195,1,0.39854015225170014
53472,parallel,D943,1,0.49817519031462515
53471,parallel,D755,1,0.39854015225170014
53470,parallel,D514,1,0.33211679354308343
53468,parallel,D140,1,0.33211679354308343
53479,parallel,D1339,1,0.33211679354308343
53467,parallel,D96,1,0.49817519031462515
53478,parallel,D1286,1,0.49817519031462515
53477,parallel,D1215,1,0.22141119569538895
53476,parallel,D1204,1,0.49817519031462515
71464,param,D415,1,1.0548834053114322
46913,paramet,D442,1,0.3337237689633488
46916,paramet,D495,1,0.208577355602093
46915,paramet,D482,2,0.6674475379266976
46914,paramet,D450,1,0.27810314080279064
46912,paramet,D430,2,0.27810314080279064
46911,paramet,D229,2,0.417154711204186
46907,paramet,D62,1,0.15169262225606764
46909,paramet,D106,1,0.3337237689633488
46908,paramet,D71,1,0.1854020938685271
46917,paramet,D552,1,0.417154711204186
46906,paramet,D46,1,0.1854020938685271
46905,paramet,D19,2,0.3708041877370542
46910,paramet,D115,1,0.1854020938685271
46918,paramet,D567,1,0.3337237689633488
46934,paramet,D1154,1,0.3337237689633488
46920,paramet,D605,1,0.5562062816055813
46932,paramet,D1114,1,0.417154711204186
46931,paramet,D1090,1,0.1668618844816744
46930,paramet,D883,1,0.3337237689633488
46919,paramet,D597,1,0.834309422408372
46929,paramet,D821,1,0.2383741206881063
46928,paramet,D808,1,0.3337237689633488
46927,paramet,D804,1,0.5562062816055813
46935,paramet,D1416,3,0.7151223620643188
46936,paramet,D1417,3,0.3128660334031395
46926,paramet,D785,5,1.668618844816744
46925,paramet,D778,1,0.5562062816055813
46924,paramet,D666,3,0.4550778667682029
46923,paramet,D649,1,0.2383741206881063
46922,paramet,D639,1,0.417154711204186
46921,paramet,D631,1,0.417154711204186
46933,paramet,D1139,1,0.417154711204186
73982,paramount,D905,1,0.572783475391572
73983,paramount,D1021,1,0.7159793442394651
70765,paraphras,D791,1,0.7159793442394651
70764,paraphras,D353,1,0.286391737695786
74220,parcel,D1324,1,0.572783475391572
74219,parcel,D947,1,0.47731956282631005
42838,parenthes,D1415,1,0.23865978141315503
42837,parenthes,D16,1,0.7159793442394651
74398,park,D1009,2,1.5823251079671483
65771,parkin,D127,1,0.3955812769917871
72044,parlia,D498,2,2.1097668106228644
70606,paroch,D1216,1,0.6720307678514121
70607,paroch,D1328,1,0.6720307678514121
70605,paroch,D340,1,0.09956011375576476
17361,parry,D1401,1,0.572783475391572
17360,parry,D4,1,0.572783475391572
75419,pars,D1427,1,0.7911625539835742
51106,part,D848,1,0.12015212579953337
51126,part,D1050,1,0.21627382643916007
51125,part,D1044,1,0.21627382643916007
51124,part,D1032,1,0.21627382643916007
51123,part,D1020,1,0.12015212579953337
51122,part,D1016,3,0.6488214793174801
51121,part,D1009,1,0.2703422830489501
51120,part,D1008,2,0.2703422830489501
51119,part,D993,1,0.15448130459940004
51118,part,D986,1,0.18022818869930005
51117,part,D981,1,0.21627382643916007
51116,part,D978,1,0.2703422830489501
51115,part,D975,1,0.2703422830489501
51114,part,D974,1,0.13517114152447504
51113,part,D968,1,1.0813691321958003
51112,part,D965,1,0.18022818869930005
51111,part,D957,1,0.10813691321958004
51110,part,D953,1,0.18022818869930005
51109,part,D906,1,0.21627382643916007
51108,part,D893,1,0.5406845660979002
51107,part,D849,2,0.5406845660979002
51105,part,D839,1,0.15448130459940004
51104,part,D814,1,0.5406845660979002
51103,part,D809,2,0.5406845660979002
51102,part,D785,1,0.21627382643916007
51101,part,D779,1,0.18022818869930005
51100,part,D772,1,0.18022818869930005
51099,part,D735,1,0.13517114152447504
51098,part,D715,1,0.18022818869930005
51097,part,D700,1,0.3604563773986001
51127,part,D1057,3,1.0813691321958003
51151,part,D1349,1,0.18022818869930005
51128,part,D1067,1,0.3604563773986001
51130,part,D1111,1,0.18022818869930005
51152,part,D1366,1,0.2703422830489501
51153,part,D1387,3,0.3604563773986001
51154,part,D1392,2,0.2703422830489501
51155,part,D1394,1,0.3604563773986001
51156,part,D1398,2,0.7209127547972002
51157,part,D1399,1,0.21627382643916007
51158,part,D1405,1,0.3604563773986001
51159,part,D1421,1,0.10813691321958004
51160,part,D1442,1,0.21627382643916007
51161,part,D1454,1,0.3604563773986001
51162,part,D1456,1,0.21627382643916007
51149,part,D1341,1,0.13517114152447504
51148,part,D1324,1,0.21627382643916007
51147,part,D1311,1,0.21627382643916007
51129,part,D1079,1,0.18022818869930005
51146,part,D1274,1,0.15448130459940004
51144,part,D1264,1,0.3604563773986001
51143,part,D1249,2,0.3604563773986001
51142,part,D1212,1,0.15448130459940004
51141,part,D1207,1,0.3604563773986001
51140,part,D1202,2,0.5406845660979002
51139,part,D1189,1,0.18022818869930005
51138,part,D1187,1,0.08318224093813849
51137,part,D1175,1,0.18022818869930005
51136,part,D1170,1,0.18022818869930005
51135,part,D1163,1,0.3604563773986001
51134,part,D1162,1,0.15448130459940004
51133,part,D1148,1,0.21627382643916007
51132,part,D1147,1,0.18022818869930005
51131,part,D1132,1,0.5406845660979002
51145,part,D1272,1,0.21627382643916007
51095,part,D689,1,0.18022818869930005
51096,part,D691,1,0.10813691321958004
51093,part,D668,1,0.10813691321958004
51061,part,D321,1,0.2703422830489501
51060,part,D320,1,0.09830628474507276
51059,part,D319,1,0.15448130459940004
51058,part,D314,1,0.18022818869930005
51057,part,D308,3,0.4634439137982001
51056,part,D292,1,0.21627382643916007
51055,part,D247,1,0.21627382643916007
51054,part,D246,2,0.5406845660979002
51053,part,D242,1,0.3604563773986001
51052,part,D236,1,0.18022818869930005
51051,part,D222,1,0.2703422830489501
51050,part,D213,1,0.18022818869930005
51049,part,D204,1,0.13517114152447504
51048,part,D203,1,0.13517114152447504
51047,part,D186,1,0.08318224093813849
51046,part,D180,1,0.21627382643916007
51045,part,D139,2,0.7209127547972002
51031,part,D25,1,0.13517114152447504
51032,part,D38,1,0.3604563773986001
51033,part,D42,1,0.18022818869930005
51034,part,D48,1,0.3604563773986001
51035,part,D58,1,0.10813691321958004
51036,part,D62,2,0.19661256949014552
51062,part,D324,1,0.3604563773986001
51037,part,D64,1,0.18022818869930005
51039,part,D87,1,0.3604563773986001
51040,part,D97,1,0.18022818869930005
51041,part,D108,1,0.13517114152447504
51042,part,D128,1,0.10813691321958004
51043,part,D136,1,0.12015212579953337
51044,part,D138,1,0.21627382643916007
51038,part,D70,2,0.3604563773986001
51094,part,D671,1,0.21627382643916007
51063,part,D325,1,0.18022818869930005
51065,part,D331,2,0.7209127547972002
51092,part,D664,1,0.21627382643916007
51091,part,D663,1,0.15448130459940004
51090,part,D649,2,0.3089626091988001
51089,part,D634,2,0.5406845660979002
51088,part,D628,1,0.18022818869930005
51087,part,D624,1,0.12015212579953337
51086,part,D620,1,0.3604563773986001
51085,part,D608,1,0.15448130459940004
51084,part,D581,4,0.3604563773986001
51083,part,D580,1,0.10813691321958004
51082,part,D559,1,0.15448130459940004
51081,part,D555,1,0.15448130459940004
51064,part,D327,2,0.3604563773986001
51079,part,D504,1,0.21627382643916007
51080,part,D544,2,0.19661256949014552
51077,part,D481,1,0.2703422830489501
51066,part,D336,1,0.21627382643916007
51067,part,D341,1,0.21627382643916007
51068,part,D354,1,0.18022818869930005
51078,part,D501,1,0.2703422830489501
51070,part,D391,1,0.2703422830489501
51069,part,D373,1,0.15448130459940004
51072,part,D401,1,0.2703422830489501
51073,part,D407,2,0.2703422830489501
51074,part,D447,1,0.10813691321958004
51075,part,D456,2,0.3089626091988001
51076,part,D470,1,0.2703422830489501
51071,part,D399,1,0.2703422830489501
51150,part,D1346,1,0.08318224093813849
69699,part-author,D259,1,0.6329300431868594
26235,part-time,D6,1,0.23865978141315503
26236,part-time,D187,1,0.23865978141315503
74594,part-whole,D1073,1,0.5274417026557161
74392,partak,D1005,1,0.47731956282631005
74393,partak,D1249,1,0.47731956282631005
72438,partic,D632,1,0.5376246142811297
72437,partic,D557,1,0.5376246142811297
72439,partic,D701,1,0.26881230714056487
62503,particip,D182,1,0.3214040152552115
62502,particip,D150,1,0.20087750953450717
62501,particip,D130,2,0.5356733587586857
62500,particip,D114,1,0.8035100381380287
62525,particip,D1009,1,0.40175501906901434
62526,particip,D1015,2,0.8035100381380287
62527,particip,D1031,1,0.5356733587586857
62528,particip,D1339,1,0.26783667937934286
62529,particip,D1342,3,0.8035100381380287
62530,particip,D1360,1,0.3214040152552115
62511,particip,D250,3,0.6026325286035215
62498,particip,D91,1,0.8035100381380287
62514,particip,D339,1,0.26783667937934286
62522,particip,D974,1,0.20087750953450717
62513,particip,D301,4,1.285616061020846
62497,particip,D90,1,0.12361692894431212
62504,particip,D197,1,0.26783667937934286
62512,particip,D296,4,1.6070200762760574
62524,particip,D1007,1,0.3214040152552115
62505,particip,D213,1,0.26783667937934286
62506,particip,D214,2,0.8035100381380287
62507,particip,D224,2,0.5356733587586857
62508,particip,D241,2,0.5356733587586857
62509,particip,D248,2,0.3214040152552115
62518,particip,D612,2,0.8035100381380287
62519,particip,D802,3,0.8035100381380287
62532,particip,D1420,1,0.5356733587586857
62520,particip,D921,1,0.3214040152552115
62510,particip,D249,1,0.5356733587586857
62531,particip,D1415,2,0.26783667937934286
62496,particip,D79,1,0.40175501906901434
62499,particip,D105,1,0.16070200762760575
62521,particip,D939,1,0.40175501906901434
62516,particip,D392,1,0.3214040152552115
62515,particip,D348,1,0.12361692894431212
62517,particip,D598,1,0.20087750953450717
62523,particip,D981,1,0.3214040152552115
71934,participl,D1267,1,0.47731956282631005
71933,participl,D480,1,0.2603561251779873
9192,particul,D912,1,0.3392802761656101
9147,particul,D527,1,0.2544602071242076
9148,particul,D531,1,0.2035681656993661
9193,particul,D918,1,0.2544602071242076
9199,particul,D992,1,0.3392802761656101
9145,particul,D506,1,0.2035681656993661
9191,particul,D910,1,0.16964013808280504
9194,particul,D923,1,0.14540583264240434
9195,particul,D928,2,0.15659089669182005
9144,particul,D465,1,0.2544602071242076
9196,particul,D935,1,0.2544602071242076
9143,particul,D462,1,0.2544602071242076
9142,particul,D455,1,0.14540583264240434
9141,particul,D443,1,0.06785605523312202
9200,particul,D997,1,0.2544602071242076
9146,particul,D525,1,0.2035681656993661
9122,particul,D244,1,0.16964013808280504
9124,particul,D260,1,0.14540583264240434
9121,particul,D235,1,0.14540583264240434
9159,particul,D667,1,0.16964013808280504
9137,particul,D405,1,0.16964013808280504
9120,particul,D233,1,0.1272301035621038
9197,particul,D940,1,0.3392802761656101
9094,particul,D2,1,0.1272301035621038
9119,particul,D229,1,0.1272301035621038
9138,particul,D408,1,0.08482006904140252
9139,particul,D412,1,0.5089204142484152
9095,particul,D11,1,0.2544602071242076
9160,particul,D671,3,0.6107044970980982
9140,particul,D437,1,0.3392802761656101
9185,particul,D841,1,0.3392802761656101
9123,particul,D255,1,0.3392802761656101
9103,particul,D43,1,0.2035681656993661
9198,particul,D947,1,0.16964013808280504
9184,particul,D838,1,0.1130934253885367
9237,particul,D1351,1,0.3392802761656101
9161,particul,D685,1,0.3392802761656101
9209,particul,D1068,1,0.2544602071242076
9162,particul,D699,1,0.3392802761656101
9163,particul,D700,1,0.3392802761656101
9210,particul,D1082,2,0.2035681656993661
9211,particul,D1119,1,0.2544602071242076
9212,particul,D1142,1,0.10178408284968304
9213,particul,D1144,1,0.1272301035621038
9214,particul,D1152,1,0.2035681656993661
9215,particul,D1160,1,0.2544602071242076
9130,particul,D340,1,0.03769780846284557
9099,particul,D19,1,0.1130934253885367
9101,particul,D24,1,0.16964013808280504
9102,particul,D25,1,0.1272301035621038
9164,particul,D735,1,0.1272301035621038
9165,particul,D737,1,0.3392802761656101
9166,particul,D751,1,0.3392802761656101
9167,particul,D752,1,0.2035681656993661
9129,particul,D320,1,0.09253098440880277
9127,particul,D305,1,0.3392802761656101
9128,particul,D307,1,0.2544602071242076
9100,particul,D20,1,0.1272301035621038
9208,particul,D1063,1,0.2035681656993661
9207,particul,D1050,1,0.2035681656993661
9131,particul,D352,1,0.2035681656993661
9233,particul,D1335,1,0.16964013808280504
9232,particul,D1331,1,0.2035681656993661
9231,particul,D1318,1,0.2035681656993661
9230,particul,D1310,1,0.3392802761656101
9202,particul,D1020,2,0.2261868507770734
9203,particul,D1027,2,0.2908116652848087
9229,particul,D1277,1,0.1272301035621038
9228,particul,D1273,1,0.14540583264240434
9204,particul,D1044,1,0.2035681656993661
9227,particul,D1272,1,0.2035681656993661
9226,particul,D1271,1,0.2544602071242076
9225,particul,D1256,1,0.2544602071242076
9205,particul,D1047,1,0.2544602071242076
9125,particul,D261,2,0.2908116652848087
9126,particul,D265,2,0.4071363313987322
9206,particul,D1048,1,0.14540583264240434
9136,particul,D399,1,0.2544602071242076
9135,particul,D395,1,0.3392802761656101
9134,particul,D388,1,0.16964013808280504
9133,particul,D378,1,0.2544602071242076
9132,particul,D365,1,0.2544602071242076
9201,particul,D1005,1,0.16964013808280504
9217,particul,D1182,1,0.2544602071242076
9222,particul,D1245,1,0.09253098440880277
9190,particul,D909,1,0.1130934253885367
9169,particul,D755,1,0.2035681656993661
9168,particul,D754,2,0.6785605523312201
9117,particul,D223,1,0.1130934253885367
9234,particul,D1338,1,0.3392802761656101
9189,particul,D903,1,0.09253098440880277
9180,particul,D811,3,0.3392802761656101
9170,particul,D760,1,0.16964013808280504
9112,particul,D131,1,0.14540583264240434
9110,particul,D105,1,0.10178408284968304
9109,particul,D96,1,0.2544602071242076
9179,particul,D797,3,0.5089204142484152
9108,particul,D89,1,0.09253098440880277
9149,particul,D553,3,1.0178408284968303
9150,particul,D556,2,0.2908116652848087
9111,particul,D119,1,0.2035681656993661
9171,particul,D762,2,0.2261868507770734
9172,particul,D772,1,0.16964013808280504
9235,particul,D1340,1,0.16964013808280504
9113,particul,D148,1,0.3392802761656101
9158,particul,D641,1,0.1272301035621038
9181,particul,D812,1,0.1130934253885367
9182,particul,D814,1,0.5089204142484152
9183,particul,D816,1,0.1130934253885367
9157,particul,D617,1,0.14540583264240434
9188,particul,D901,1,0.3392802761656101
9098,particul,D17,1,0.06785605523312202
9114,particul,D164,1,0.2035681656993661
9186,particul,D842,1,0.1130934253885367
9187,particul,D857,1,0.3392802761656101
9118,particul,D228,1,0.2035681656993661
9097,particul,D16,1,0.2544602071242076
9096,particul,D12,2,0.5089204142484152
9238,particul,D1355,1,0.2035681656993661
9151,particul,D560,1,0.14540583264240434
9248,particul,D1457,1,0.1272301035621038
9247,particul,D1432,2,0.4071363313987322
9246,particul,D1419,1,0.09253098440880277
9223,particul,D1246,1,0.16964013808280504
9236,particul,D1348,1,0.2544602071242076
9155,particul,D579,1,0.16964013808280504
9221,particul,D1215,1,0.1130934253885367
9220,particul,D1200,1,0.3392802761656101
9219,particul,D1187,1,0.07829544834591003
9240,particul,D1391,1,0.2035681656993661
9156,particul,D596,1,0.1130934253885367
9173,particul,D775,1,0.2035681656993661
9107,particul,D88,1,0.2544602071242076
9106,particul,D49,1,0.16964013808280504
9105,particul,D47,2,0.1130934253885367
9115,particul,D175,1,0.16964013808280504
9116,particul,D179,1,0.2544602071242076
9218,particul,D1184,1,0.3392802761656101
9154,particul,D577,1,0.2544602071242076
9174,particul,D785,1,0.2035681656993661
9153,particul,D563,1,0.2035681656993661
9245,particul,D1418,6,0.436217497927213
9224,particul,D1248,1,0.10178408284968304
9244,particul,D1415,1,0.08482006904140252
9243,particul,D1411,1,0.1272301035621038
9216,particul,D1165,1,0.2544602071242076
9178,particul,D796,1,0.2035681656993661
9242,particul,D1407,1,0.10178408284968304
9177,particul,D793,1,0.14540583264240434
9176,particul,D791,3,0.7633806213726227
9104,particul,D44,1,0.14540583264240434
9241,particul,D1393,1,0.3392802761656101
9152,particul,D561,1,0.14540583264240434
9175,particul,D786,1,0.5089204142484152
9239,particul,D1382,1,0.2544602071242076
73711,partit,D817,1,0.6329300431868594
73629,party,D1029,1,1.3440615357028243
73628,party,D997,1,0.6720307678514121
73627,party,D796,1,0.5376246142811297
62755,pass,D1308,1,0.31906698815925016
62756,pass,D1336,1,0.9572009644777505
62754,pass,D1237,1,0.23930024111943762
62757,pass,D1342,1,0.31906698815925016
62753,pass,D1235,1,0.6381339763185003
62752,pass,D1187,1,0.14726168684273086
62740,pass,D84,2,0.47860048223887525
62751,pass,D938,2,0.5469719797015716
62749,pass,D607,1,0.19144019289555012
62750,pass,D636,2,0.25525359052740015
62747,pass,D457,2,0.9572009644777505
62746,pass,D401,1,0.47860048223887525
62745,pass,D381,1,0.38288038579110023
62744,pass,D359,1,0.38288038579110023
62743,pass,D348,1,0.14726168684273086
62742,pass,D220,1,0.14726168684273086
62741,pass,D142,2,0.47860048223887525
62748,pass,D606,1,0.2734859898507858
25019,past,D41,1,0.16895180519167935
25016,past,D6,1,0.1126345367944529
25017,past,D17,2,0.18021525887112463
25020,past,D59,1,0.6758072207667174
25018,past,D34,1,0.270322888306687
25064,past,D950,1,0.19308777736191923
25038,past,D311,1,0.19308777736191923
25069,past,D1030,1,0.10397034165641807
25068,past,D1021,1,0.3379036103833587
25067,past,D1013,1,0.4505381471778116
25066,past,D986,1,0.2252690735889058
25065,past,D958,1,0.12287404013940317
25082,past,D1438,1,0.3379036103833587
25039,past,D323,1,0.2252690735889058
25040,past,D341,1,0.270322888306687
25041,past,D348,2,0.20794068331283613
25042,past,D353,1,0.1351614441533435
25043,past,D360,1,0.3379036103833587
25044,past,D371,1,0.10397034165641807
25045,past,D380,1,0.4505381471778116
25046,past,D381,1,0.270322888306687
25047,past,D383,1,0.3379036103833587
25048,past,D388,1,0.2252690735889058
25037,past,D286,1,0.270322888306687
25049,past,D413,1,0.270322888306687
25036,past,D273,1,0.2252690735889058
25034,past,D217,1,0.1126345367944529
25081,past,D1362,1,0.2252690735889058
25080,past,D1335,1,0.2252690735889058
25021,past,D89,1,0.12287404013940317
25079,past,D1330,1,0.16895180519167935
25078,past,D1273,1,0.19308777736191923
25077,past,D1229,1,0.2252690735889058
25076,past,D1215,1,0.15017938239260387
25075,past,D1179,1,0.270322888306687
25074,past,D1112,1,0.3379036103833587
25073,past,D1082,1,0.1351614441533435
25072,past,D1066,1,0.270322888306687
25071,past,D1047,2,0.6758072207667174
25030,past,D158,1,0.19308777736191923
25070,past,D1046,1,0.4505381471778116
25031,past,D159,1,0.3379036103833587
25032,past,D171,1,0.2252690735889058
25033,past,D178,1,0.19308777736191923
25035,past,D268,1,0.2252690735889058
25050,past,D536,1,0.270322888306687
25083,past,D1452,1,0.270322888306687
25052,past,D677,1,0.19308777736191923
25051,past,D658,1,0.270322888306687
25062,past,D938,1,0.19308777736191923
25061,past,D934,1,0.12287404013940317
25063,past,D939,1,0.3379036103833587
25060,past,D915,1,0.6758072207667174
25059,past,D902,2,0.6758072207667174
25058,past,D883,1,0.270322888306687
25057,past,D844,1,0.4505381471778116
25056,past,D791,1,0.3379036103833587
25022,past,D94,1,0.2252690735889058
25023,past,D95,1,0.2252690735889058
25054,past,D686,1,0.19308777736191923
25053,past,D685,1,0.4505381471778116
25024,past,D131,1,0.19308777736191923
25055,past,D778,1,0.4505381471778116
25027,past,D136,1,0.15017938239260387
25025,past,D133,1,0.3379036103833587
25029,past,D150,1,0.16895180519167935
25028,past,D139,1,0.4505381471778116
25026,past,D134,1,0.3379036103833587
69579,pat,D770,1,0.5055923619611987
69576,pat,D713,4,2.022369447844795
69577,pat,D722,1,0.25279618098059936
69578,pat,D749,1,0.6741231492815982
69581,pat,D1108,6,2.022369447844795
69574,pat,D683,1,0.5055923619611987
69575,pat,D684,2,1.0111847239223974
69585,pat,D1460,1,0.404473889568959
69584,pat,D1458,3,2.022369447844795
69582,pat,D1170,3,1.0111847239223974
69572,pat,D253,3,1.2134216687068768
69583,pat,D1396,1,0.16853078732039956
69573,pat,D657,1,0.16853078732039956
69580,pat,D1072,1,0.5055923619611987
74777,patent-information,D1170,1,0.5274417026557161
73141,path,D681,1,0.8544936951314701
73142,path,D779,2,0.8544936951314701
73143,path,D1072,1,0.6408702713486026
73140,path,D679,1,0.8544936951314701
75140,pathway,D1292,1,1.0548834053114322
54736,patron,D644,1,0.5221816409884638
54733,patron,D278,1,0.5221816409884638
54734,patron,D593,1,0.2610908204942319
54731,patron,D31,1,0.23208072932820611
54738,patron,D938,1,0.298389509136265
54735,patron,D597,1,1.0443632819769275
54732,patron,D269,1,0.23208072932820611
54739,patron,D1094,1,0.298389509136265
54737,patron,D655,3,0.8951685274087949
54740,patron,D1171,1,0.34812109399230917
54741,patron,D1235,1,0.6962421879846183
54742,patron,D1369,1,0.1898842330867141
7442,pattern,D1453,1,0.2099182596744268
7382,pattern,D387,1,0.25190191160931213
7381,pattern,D349,1,0.25190191160931213
7380,pattern,D327,1,0.2099182596744268
7379,pattern,D298,1,0.2099182596744268
7443,pattern,D1457,1,0.1574386947558201
7399,pattern,D759,1,0.3148773895116402
7384,pattern,D421,1,0.3148773895116402
7441,pattern,D1451,1,0.3148773895116402
7402,pattern,D816,2,0.2798910128992357
7403,pattern,D822,1,0.2099182596744268
7378,pattern,D267,1,0.3148773895116402
7377,pattern,D215,1,0.6297547790232804
7376,pattern,D203,1,0.1574386947558201
7386,pattern,D503,2,0.5038038232186243
7400,pattern,D799,1,0.25190191160931213
7401,pattern,D811,1,0.13994550644961784
7392,pattern,D616,1,0.2099182596744268
7393,pattern,D631,1,0.3148773895116402
7385,pattern,D439,1,0.13994550644961784
7411,pattern,D1044,1,0.25190191160931213
7412,pattern,D1048,1,0.17992993686379438
7383,pattern,D419,1,0.3148773895116402
7410,pattern,D1020,1,0.13994550644961784
7389,pattern,D568,2,0.6297547790232804
7413,pattern,D1062,1,0.25190191160931213
7398,pattern,D716,1,0.3148773895116402
7414,pattern,D1088,1,0.4198365193488536
7388,pattern,D561,1,0.17992993686379438
7397,pattern,D708,1,0.4198365193488536
7387,pattern,D557,1,0.25190191160931213
7396,pattern,D691,2,0.25190191160931213
7395,pattern,D645,1,0.4198365193488536
7394,pattern,D632,3,0.7557057348279365
7391,pattern,D614,2,0.2290017378266474
7390,pattern,D613,3,0.3435026067399711
7406,pattern,D895,1,0.2099182596744268
7367,pattern,D97,1,0.2099182596744268
7439,pattern,D1418,3,0.26989490529569155
7440,pattern,D1426,1,0.3148773895116402
7429,pattern,D1232,1,0.25190191160931213
7366,pattern,D96,2,0.6297547790232804
7365,pattern,D88,1,0.3148773895116402
7364,pattern,D76,6,1.2595095580465607
7438,pattern,D1417,1,0.07871934737791005
7363,pattern,D64,2,0.4198365193488536
7361,pattern,D32,1,0.3148773895116402
7360,pattern,D15,1,0.3148773895116402
7359,pattern,D2,1,0.1574386947558201
7415,pattern,D1099,1,0.25190191160931213
7416,pattern,D1110,2,0.8396730386977072
7417,pattern,D1120,3,0.6297547790232804
7362,pattern,D62,1,0.1145008689133237
7409,pattern,D1015,1,0.3148773895116402
7437,pattern,D1404,1,0.1574386947558201
7368,pattern,D102,1,0.3148773895116402
7375,pattern,D188,1,0.09688535061896622
7374,pattern,D171,1,0.2099182596744268
7430,pattern,D1236,1,0.1574386947558201
7373,pattern,D136,1,0.13994550644961784
7372,pattern,D124,1,0.3148773895116402
7431,pattern,D1245,1,0.1145008689133237
7432,pattern,D1263,1,0.3148773895116402
7433,pattern,D1339,1,0.2099182596744268
7434,pattern,D1341,1,0.1574386947558201
7408,pattern,D983,1,0.4198365193488536
7435,pattern,D1346,1,0.09688535061896622
7436,pattern,D1373,1,0.2099182596744268
7371,pattern,D111,2,0.3148773895116402
7370,pattern,D104,1,0.25190191160931213
7369,pattern,D103,2,0.5038038232186243
7418,pattern,D1124,2,0.3148773895116402
7419,pattern,D1134,1,0.3148773895116402
7428,pattern,D1212,1,0.17992993686379438
7425,pattern,D1202,3,0.9446321685349206
7424,pattern,D1182,2,0.6297547790232804
7405,pattern,D890,3,0.7557057348279365
7427,pattern,D1206,1,0.2099182596744268
7423,pattern,D1175,1,0.2099182596744268
7407,pattern,D903,1,0.1145008689133237
7426,pattern,D1203,1,0.3148773895116402
7421,pattern,D1150,1,0.2099182596744268
7420,pattern,D1145,1,0.4198365193488536
7404,pattern,D843,1,0.25190191160931213
7422,pattern,D1165,1,0.3148773895116402
73365,patterson,D735,1,0.3955812769917871
67504,paty,D624,1,0.28483123171049
67506,paty,D1249,1,0.42724684756573506
67503,paty,D165,1,0.5126962170788821
67505,paty,D949,1,0.25634810853944107
72753,pauc,D603,1,0.45209288799061376
74248,paus,D952,1,0.47731956282631005
74249,paus,D1286,1,0.7159793442394651
71799,pav,D991,1,0.572783475391572
71798,pav,D461,1,0.35798967211973254
68312,pay,D1411,1,0.2829545085735135
68311,pay,D950,1,0.3233765812268726
68310,pay,D942,2,0.9054544274352433
68308,pay,D723,1,0.377272678098018
68309,pay,D773,1,0.45272721371762165
68305,pay,D189,1,0.45272721371762165
68306,pay,D584,1,0.565909017147027
68307,pay,D628,1,0.377272678098018
73562,pay-off,D779,1,0.5274417026557161
69164,pcm,D228,1,0.6329300431868594
73233,pdp-10,D694,1,0.3955812769917871
73272,pdp-11,D703,1,0.7911625539835742
48653,peac,D359,1,0.5376246142811297
48652,peac,D21,1,0.5376246142811297
48654,peac,D371,1,0.2067786978004345
72828,peak,D613,1,0.2603561251779873
72829,peak,D816,1,0.3182130418842067
75041,peb,D1253,1,0.3955812769917871
74453,pecce,D1025,1,1.0548834053114322
74878,peck,D1210,1,0.7911625539835742
46551,peculi,D1341,1,0.3083584525442637
46548,peculi,D308,1,0.35240966005058705
46549,peculi,D525,1,0.4933735240708219
46550,peculi,D951,1,0.27409640226156773
46547,peculi,D19,1,0.27409640226156773
75306,pedagog,D1387,1,0.35162780177047737
75230,pedest,D1346,2,0.48686926398989183
74476,pegram,D1030,1,0.24343463199494592
72308,pel,D541,1,0.6329300431868594
72770,pen,D606,1,0.45209288799061376
67899,pendergraft,D174,1,1.0548834053114322
71879,penet,D629,1,0.5376246142811297
71878,penet,D476,1,0.6720307678514121
71880,penet,D748,1,0.5376246142811297
70234,pennsylvan,D307,1,0.7911625539835742
74635,penny,D1090,1,0.3164650215934297
10448,peopl,D934,1,0.13232391440203617
10451,peopl,D968,1,1.4555630584223977
10471,peopl,D1455,1,0.36389076460559944
10450,peopl,D964,1,0.2425938430703996
10419,peopl,D2,1,0.18194538230279972
10463,peopl,D1333,1,0.36389076460559944
10425,peopl,D174,1,0.4851876861407992
10421,peopl,D38,1,0.4851876861407992
10462,peopl,D1321,1,0.36389076460559944
10452,peopl,D1018,3,0.5458361469083992
10461,peopl,D1263,1,0.36389076460559944
10435,peopl,D409,1,0.20793757977462823
10434,peopl,D401,2,0.7277815292111989
10433,peopl,D396,1,0.29111261168447955
10432,peopl,D389,1,0.4851876861407992
10431,peopl,D340,1,0.053909742904533244
10420,peopl,D22,1,0.14555630584223977
10430,peopl,D339,1,0.2425938430703996
10428,peopl,D314,2,0.4851876861407992
10427,peopl,D264,1,0.36389076460559944
10426,peopl,D248,1,0.14555630584223977
10424,peopl,D157,1,0.36389076460559944
10470,peopl,D1414,1,0.4851876861407992
10446,peopl,D908,2,0.7277815292111989
10423,peopl,D147,1,0.36389076460559944
10422,peopl,D124,1,0.36389076460559944
10429,peopl,D323,1,0.2425938430703996
10466,peopl,D1349,1,0.2425938430703996
10449,peopl,D942,1,0.29111261168447955
10457,peopl,D1146,1,0.36389076460559944
10454,peopl,D1032,1,0.29111261168447955
10442,peopl,D664,3,0.8733378350534386
10458,peopl,D1150,1,0.2425938430703996
10436,peopl,D412,1,0.7277815292111989
10437,peopl,D418,2,0.41587515954925647
10453,peopl,D1019,1,0.29111261168447955
10468,peopl,D1383,1,0.4851876861407992
10447,peopl,D918,1,0.36389076460559944
10459,peopl,D1216,3,1.0916722938167984
10469,peopl,D1402,2,0.5822252233689591
