,Document,Word,Frequence,Poid
22853,D832,program,1,0.48523985415500526
19670,D832,graduat,1,0.85524834992661
7188,D832,document,2,0.842558298963984
29272,D832,1970,1,0.8868932224905968
72054,D832,1930,1,1.3440615357028243
18250,D832,school,2,1.339593390803342
1868,D832,howev,1,0.5754266031266579
73667,D832,pioneer,1,1.160666036914513
64143,D832,strong,2,2.022369447844795
71491,D832,preoccup,1,1.4319586884789302
15294,D832,educ,1,0.6180445943654833
16822,D832,time,1,0.4557615772644032
3394,D832,work,1,0.41827135781250024
16041,D832,mani,1,0.46438169337460977
15840,D832,field,1,0.46936517163053865
49576,D832,compon,1,0.834309422408372
68165,D832,curricula,1,1.131818034294054
57861,D832,rais,1,0.9142127614105515
4958,D832,librari,2,0.5622604717449569
49843,D832,relev,1,0.5597379204533989
42267,D832,earlier,1,0.8152865741550864
45611,D832,attack,1,1.2817405426972053
56966,D832,equal,1,0.834309422408372
40938,D832,statu,1,0.8480325068463058
33755,D832,practic,1,0.5039248622164612
75227,D832,reviv,1,1.5823251079671483
75226,D832,practicum,1,1.5823251079671483
15509,D832,decad,1,0.8093145463805776
4117,D832,use,1,0.25385003107875537
44822,D832,centuri,1,0.8627224499338203
75228,D833,carbocycl,1,0.5274417026557161
64583,D833,charact,1,0.28508278330887
73757,D833,one-to-on,1,0.47731956282631005
4118,D833,use,1,0.08461667702625178
24573,D833,repres,1,0.20305386014419946
71241,D833,notat,6,1.7254448998676406
73750,D833,carbon,2,0.8544936951314701
65104,D833,input,1,0.24666782382619173
50045,D833,term,1,0.15446737684873088
74560,D833,acycl,1,0.4480205119009414
30854,D833,base,1,0.13942378593750007
31227,D833,design,1,0.156118951002511
25371,D833,structur,1,0.1624900136013121
2595,D833,system,4,0.38917324728085867
64901,D833,chemic,1,0.20677690185238218
75229,D833,heterocycl,1,0.5274417026557161
62480,D833,symbol,1,0.3047375871368505
54323,D833,correspond,1,0.2826775022821019
58742,D833,combin,1,0.24128868589018088
39282,D833,illustr,1,0.24808219329117934
12909,D833,new,2,0.2844535762838073
52934,D833,compat,1,0.4111446033923516
74390,D833,unambigu,1,0.42724684756573506
74555,D833,hydrogen,2,0.8960410238018828
74550,D833,denot,1,0.3979971199869109
64427,D833,linear,2,0.609475174273701
61651,D833,output,1,0.24808219329117934
2180,D833,describ,1,0.13422129616683134
71269,D833,bound,1,0.36121955579136267
57098,D833,yet,1,0.26783667937934286
72498,D833,attach,1,0.4111446033923516
51723,D833,uniqu,1,0.30156888583513153
11643,D833,simpl,1,0.24808219329117934
21460,D833,exampl,1,0.19751347629656063
17277,D833,comput,1,0.15008286273561067
39425,D834,card,5,1.488493159747076
51778,D834,employ,1,0.2943388576482178
59900,D834,produc,2,0.4908415558306458
75230,D834,831,1,0.6329300431868594
75231,D834,columbia-harvard-yal,1,0.6329300431868594
75236,D834,9.8,1,0.6329300431868594
75232,D834,1401,1,0.5376246142811297
75235,D834,8.8,1,0.6329300431868594
7189,D834,document,1,0.1685116597927968
53315,D834,four,1,0.28800998866881605
39871,D834,catalog,1,0.232384460572294
67122,D834,cent,1,0.404473889568959
56978,D834,870,1,0.572783475391572
69029,D834,ibm,2,0.7657607715822005
46254,D834,complet,1,0.2589723465549864
69520,D834,variant,1,0.44255585727018637
65700,D834,79,1,0.572783475391572
35603,D834,cost,3,0.6365001980952837
20976,D834,product,1,0.23544068188500977
57782,D834,writer,1,0.44255585727018637
55719,D834,per,1,0.3106841284540498
37980,D834,procedur,1,0.23466500856250586
17278,D834,comput,2,0.3601988705654656
4959,D834,librari,1,0.11245209434899138
46305,D834,rang,1,0.3214040152552115
22969,D834,analyz,1,0.24366463217303935
41186,D835,file,1,0.2943008523562622
22010,D835,emphasi,1,0.37876678504577693
34508,D835,qualiti,1,0.38835516056756225
27108,D835,though,1,0.4205289874046805
48516,D835,word,2,0.6027584391509377
52035,D835,comparison,1,0.35092308439028225
38127,D835,may,1,0.23672922166458368
72633,D835,compress,3,1.4737247811233234
43360,D835,common,1,0.383448789942359
14408,D835,object,1,0.2952804383285037
59811,D835,creat,1,0.37000173573928763
53316,D835,four,1,0.36001248583602
43767,D835,differ,2,0.4624281411288719
6710,D835,inform,2,0.25385003107875537
55482,D835,data,1,0.19300382804452065
52972,D835,code,4,1.4325111742898344
48759,D835,retriev,2,0.38845714786984276
71146,D835,directori,1,0.5531948215877329
42431,D835,descript,1,0.296270214444841
49048,D835,measur,1,0.25834244392168887
39195,D835,applic,2,0.5193492710075842
4119,D835,use,1,0.12692501553937768
366,D835,present,1,0.1877219509003781
17813,D835,techniqu,2,0.5002679176662531
17044,D835,larg,1,0.23935750154597718
45433,D835,lead,1,0.3810809965386296
49130,D835,shown,1,0.34750574073407503
59480,D835,optim,1,0.43136122496691015
52973,D836,code,4,1.1460089394318675
41187,D836,file,3,0.7063220456550292
11855,D836,discuss,1,0.16354637115957812
59901,D836,produc,1,0.2454207779153229
72634,D836,compress,2,0.7859865499324392
65478,D836,fulfil,1,0.44255585727018637
54197,D836,titl,5,1.0874537720136146
46142,D836,requir,1,0.20562371862520973
54055,D836,entri,5,1.4555630584223977
4960,D836,librari,1,0.11245209434899138
39543,D836,machin,1,0.26444385894678385
34044,D836,3,1,0.2538575667374149
42184,D836,duplic,1,0.37384634394619526
10291,D836,bibliograph,1,0.20720486580349504
33574,D836,order,1,0.22873005582797343
32364,D836,acquisit,2,0.6296125070910876
47237,D836,2,1,0.2301706412506632
29212,D836,follow,1,0.23944218411825835
40995,D836,marc,1,0.3547572889962387
39196,D836,applic,1,0.20773970840303368
47118,D836,1,1,0.22126669841824792
695,D836,studi,1,0.14036796042076277
39382,D836,catalogu,2,0.6382912866986551
33,D836,edit,1,0.30869810500146433
75239,D836,in-process,2,1.2658600863737188
35244,D836,propos,1,0.24366463217303935
54753,D836,within,1,0.23090139345020175
75237,D836,saskatchewan,1,0.572783475391572
65657,D836,tape,1,0.3048647972309037
65691,D836,readabl,1,0.425243997513861
12047,D836,univers,1,0.19321508261002696
28191,D836,access,3,0.7769170396649591
45935,D837,offic,1,0.4138864669617845
45973,D837,explor,1,0.3810809965386296
5547,D837,analysi,1,0.21860434677399873
47584,D837,investig,3,0.8396068806800983
30855,D837,base,1,0.20913567890625012
35849,D837,april,1,0.541829333687044
13727,D837,method,1,0.20303978868703096
28438,D837,consider,1,0.3045807902162992
59508,D837,stage,1,0.417154711204186
39050,D837,entir,1,0.417154711204186
5337,D837,report,1,0.2377709975486238
19236,D837,possibl,1,0.24206765788028858
57145,D837,preliminari,2,0.85524834992661
52563,D837,scientif,1,0.2194448132319158
58554,D837,almost,1,0.37876678504577693
11856,D837,discuss,1,0.20443296394947263
6711,D837,inform,4,0.5077000621575107
58970,D837,by-product,1,0.6408702713486026
57265,D837,reason,1,0.3348983477008355
40081,D837,support,1,0.3379036103833587
12390,D837,research,1,0.1757006859723155
8514,D837,scienc,3,0.5892586546803809
31735,D837,articl,1,0.2710997209977043
46143,D837,requir,3,0.7710889448445364
29007,D837,direct,1,0.34100264951924825
367,D837,present,1,0.1877219509003781
60133,D837,carri,1,0.36001248583602
4627,D837,technic,1,0.27498315946600554
58437,D837,argu,1,0.48473289348341886
44391,D837,shall,1,0.47860048223887525
35875,D837,1968,1,0.4046572731902888
48348,D837,consid,1,0.2630935418412906
2867,D837,attempt,1,0.2757798133864285
10009,D837,two,1,0.22115164532448262
29606,D837,social,3,0.8202303963324069
55124,D837,factor,1,0.2868086297583019
56546,D837,unexplor,1,0.6720307678514121
67040,D837,osti,1,0.6167169050885274
59367,D837,desir,1,0.3989320541866594
62815,D837,earli,1,0.43523680109074175
42531,D838,c,1,0.2362466652854783
63264,D838,viewpoint,1,0.21832959720345532
59418,D838,allow,1,0.16733504381987935
368,D838,present,1,0.08343197817794581
41761,D838,rule,2,0.31833581650885207
31495,D838,depend,1,0.16834079335367863
62637,D838,discoveri,1,0.22470771642719942
54559,D838,accord,1,0.16444521588412783
20057,D838,type,1,0.11981823720378286
43525,D838,belong,1,0.2362466652854783
51202,D838,vocabulari,2,0.36234958851337173
4120,D838,use,2,0.11282223603500238
64172,D838,seen,1,0.19902473991460023
26126,D838,individu,1,0.1368411561658346
50824,D838,attribut,2,0.48162607438848354
14178,D838,basic,1,0.12082819689040161
12910,D838,new,3,0.2844535762838073
71242,D838,notat,3,0.5751482999558801
46975,D838,convey,1,0.24586436515010351
2596,D838,system,1,0.0648622078801431
1462,D838,appear,1,0.13994550644961784
18321,D838,class,2,0.32889043176825566
68041,D838,grammar,1,0.251515118732012
27499,D838,line,1,0.16444521588412783
48239,D838,formal,1,0.15834563612380434
67465,D838,broken,1,0.3182130418842067
10010,D838,two,1,0.0982896201442145
51264,D838,hospit,1,0.21832959720345532
137,D838,classif,2,0.26073889840278425
5956,D838,one,2,0.16487751574316703
38128,D838,may,1,0.10521298740648163
23127,D838,select,1,0.10783107870111228
39544,D838,machin,1,0.14691325497043548
9298,D838,organ,1,0.10908207589174265
69315,D838,room,1,0.251515118732012
48760,D838,retriev,1,0.08632381063774283
67491,D838,analys,1,0.17984767697346168
70600,D838,hamper,1,0.28483123171049
18048,D838,disciplin,2,0.31193163056913975
12161,D838,final,1,0.15596581528456988
70035,D838,self-contain,1,0.2653314133246073
65681,D838,entitl,2,0.5158515719620057
48349,D838,consid,2,0.23386092608114717
45177,D838,point,1,0.127072253237763
43768,D838,differ,1,0.1027618091397493
42518,D838,b,1,0.21013495256045148
17378,D838,handl,1,0.16172922871359974
37212,D838,found,1,0.13585427857495816
15004,D838,gener,1,0.08268432078426348
45434,D838,lead,1,0.16936933179494648
35245,D838,propos,1,0.13536924009613296
67416,D838,built,1,0.25792578598100285
68489,D838,ir,1,0.24586436515010351
45068,D838,appropri,2,0.31833581650885207
9820,D838,way,1,0.1181886320640818
47875,D838,logic,1,0.16538812886078622
26368,D838,acquir,1,0.20104592389008769
34163,D838,set,1,0.1266777640762859
51101,D838,fundament,1,0.16834079335367863
33918,D838,particular,1,0.127072253237763
75244,D838,wherev,1,0.3182130418842067
16584,D838,either,1,0.15444699588181113
19594,D838,concept,9,1.0178408284968303
52812,D838,currenc,1,0.27409640226156773
15666,D838,number,1,0.10086753074462393
24836,D838,problem,1,0.08406795250305933
39694,D838,oper,2,0.2072701210141497
32063,D838,subject,3,0.28981253176306077
28562,D838,approach,1,0.1181886320640818
55669,D838,anoth,1,0.16733504381987935
27187,D838,keep,1,0.19343857826255187
63689,D838,incorpor,1,0.22825104383731046
40384,D838,everi,1,0.16936933179494648
53016,D838,scheme,3,0.5112650532564786
25934,D838,identifi,2,0.2757025358031762
27109,D838,though,1,0.18690177217985798
75147,D838,fron,1,0.29868034126729426
12048,D838,univers,2,0.21468342512225216
41346,D838,fact,1,0.14628818220910955
66995,D838,compound,1,0.1825412978263472
10508,D838,relationship,1,0.14103198152078603
70795,D838,prospect,1,0.2127113254395001
9617,D838,also,1,0.10128035050320071
32304,D838,languag,1,0.12401627773508431
10622,D838,knowledg,1,0.132120169919975
58896,D838,fit,1,0.22470771642719942
28896,D838,tradit,1,0.16172922871359974
75240,D838,decat,1,0.35162780177047737
66905,D838,schedul,2,0.44941543285439883
75241,D838,insert,1,0.3182130418842067
75243,D838,cross-classif,1,0.35162780177047737
36299,D839,function,1,0.16598890040878142
16823,D839,time,1,0.1302175935041152
16266,D839,year,1,0.1291618159055655
31032,D839,commun,1,0.13296196789804313
60081,D839,small,1,0.21024204117729842
60645,D839,budget,1,0.23293902118716753
60864,D839,special,1,0.15623436120617273
18804,D839,develop,3,0.2947576311857209
7548,D839,person,1,0.19396631919365637
54754,D839,within,1,0.16492956675014409
35604,D839,cost,1,0.1515476662131628
4961,D839,librari,5,0.40161462267496917
59027,D839,post,1,0.3316188676898608
17279,D839,comput,1,0.12864245377338057
4121,D839,use,2,0.14505716061643162
29607,D839,social,1,0.15623436120617273
18528,D839,explos,1,0.29346562779082774
44675,D839,associ,1,0.16873167904485925
67540,D839,pressur,1,0.29346562779082774
12391,D839,research,1,0.10040039198418028
56831,D839,specialist,1,0.2164381628833011
9821,D839,way,1,0.15195681265381944
52255,D839,scientist,2,0.31609528345463983
45936,D839,offic,1,0.23650655254959113
54823,D839,limit,1,0.18498024753927597
25232,D839,exist,1,0.17281976565915738
19237,D839,possibl,1,0.13832437593159347
38129,D839,may,2,0.2705476819023813
32064,D839,subject,1,0.12420537075559748
29959,D839,reader,1,0.17404616583788524
56384,D839,aris,1,0.2701735104348662
35008,D839,prefer,1,0.24435667140760287
21243,D839,instruct,1,0.2584876164301127
34615,D839,meet,1,0.20152939460294889
58209,D839,increas,1,0.17162019680629295
25997,D839,staff,1,0.21142956327959292
33971,D839,depth,1,0.2769902248476679
14273,D839,difficulti,1,0.23293902118716753
369,D839,present,1,0.10726968622878748
6712,D839,inform,7,0.5077000621575107
47978,D839,part,1,0.15897809264098706
8048,D839,user,1,0.12304300529755946
60602,D839,fund,1,0.2510064944933912
7592,D839,channel,1,0.2701735104348662
69375,D839,teacher,1,0.298389509136265
14665,D839,servic,5,0.5811023039089179
16664,D839,recent,1,0.17466978673923192
75248,D839,duti,1,0.35240966005058705
39695,D839,oper,1,0.13324507779481054
24837,D839,problem,2,0.21617473500786683
48761,D839,retriev,1,0.11098775653424078
57266,D839,reason,1,0.1913704844004774
75246,D839,realloc,1,0.40913105385112286
2597,D839,system,1,0.0833942672744697
74243,D839,heavi,1,0.35240966005058705
59812,D839,creat,2,0.42285912655918584
44737,D839,dynam,1,0.2734859898507858
50771,D839,distinct,1,0.24870674348042385
11857,D839,discuss,1,0.11681883654255579
40834,D839,go,1,0.2533980635687419
29499,D839,locat,1,0.2383741206881063
22549,D839,librarian,1,0.1429336907617866
19795,D839,includ,1,0.14057633995640512
12049,D839,univers,3,0.41403231987862915
18150,D840,level,1,0.269111678935013
35605,D840,cost,3,0.6365001980952837
8049,D840,user,2,0.34452041483316653
46903,D840,indic,1,0.22524499831345524
5548,D840,analysi,1,0.174883477419199
41445,D840,determin,1,0.22456703372315273
66956,D840,branch,3,1.1956204567551003
11026,D840,stock,2,0.850487995027722
11644,D840,simpl,1,0.2976986319494152
10011,D840,two,1,0.1769213162595861
38557,D840,actual,2,0.55600918517452
50046,D840,term,1,0.1853608522184771
55125,D840,factor,1,0.22944690380664154
19104,D840,model,2,0.4740323431117456
15154,D840,provis,1,0.38288038579110023
71791,D840,hierarch,1,0.404473889568959
4122,D840,use,1,0.10154001243150215
49131,D840,shown,2,0.55600918517452
8324,D840,rather,1,0.26444385894678385
2598,D840,system,1,0.1167519741842576
68417,D840,ratio,2,0.7657607715822005
73177,D840,viabil,3,1.612873842843389
26318,D840,signific,1,0.24280135761480173
2181,D840,describ,1,0.16106555540019762
4962,D840,librari,5,0.5622604717449569
75253,D840,two-stag,1,0.6329300431868594
24838,D841,problem,1,0.25220385750917795
20610,D841,standard,1,0.41665702036024965
16824,D841,time,1,0.3038410515096021
38864,D841,given,1,0.3376034558323891
4123,D841,use,3,0.5077000621575107
55483,D841,data,2,0.5146768747853884
27406,D841,well,1,0.36248459067120486
37039,D841,effici,1,0.4264392066132565
27643,D841,concern,1,0.3359499081443074
696,D841,studi,2,0.46789320140254254
3070,D841,provid,1,0.27884757187500014
69857,D841,proper,1,0.6463105246445584
8144,D841,particularli,1,0.5050223800610358
39197,D841,applic,1,0.34623284733838944
3395,D841,work,3,0.8365427156250005
42904,D841,perform,1,0.35649799288149764
30352,D841,improv,1,0.3788609059240025
23850,D841,effect,1,0.32202513768337826
17814,D841,techniqu,2,0.6670238902216707
4963,D841,librari,2,0.3748403144966379
22550,D841,librarian,1,0.3335119451108354
27894,D841,review,1,0.38361773541777194
58210,D841,increas,1,0.40044712588135023
2599,D841,system,1,0.19458662364042933
43631,D841,put,1,0.5476238934790416
22117,D841,increasingli,1,0.5653550045642038
21532,D841,brief,1,0.6161119212624298
25066,D841,plan,1,0.39770819945148717
52867,D841,context,1,0.5081079953848394
29052,D841,princip,1,0.5653550045642038
74670,D841,load,1,0.8960410238018828
34870,D841,would,1,0.3709488828289698
15385,D841,becom,2,0.8210469369950075
31228,D841,design,1,0.312237902005022
48910,D841,sever,1,0.39502695259312126
38425,D841,suggest,1,0.349865828296361
16439,D842,trace,1,0.288909921120685
73231,D842,conjunct,1,0.29346562779082774
60211,D842,readili,1,0.264047966255327
5338,D842,report,2,0.2717382829127129
38130,D842,may,1,0.13527384095119066
23851,D842,effect,1,0.1380107732928764
6713,D842,inform,5,0.3626429015410791
49893,D842,i.e.,1,0.24229500195608736
30353,D842,improv,1,0.16236895968171536
59155,D842,background,1,0.23293902118716753
2182,D842,describ,1,0.11504682528585544
27644,D842,concern,1,0.14397853206184605
68788,D842,salari,1,0.34114038856020934
48911,D842,sever,1,0.16929726539705198
73338,D842,raw,1,0.35240966005058705
17045,D842,larg,1,0.1367757151691298
59213,D842,correct,1,0.2584876164301127
21533,D842,brief,1,0.264047966255327
1937,D842,full,1,0.23650655254959113
37678,D842,result,1,0.1113418795853627
29960,D842,reader,1,0.17404616583788524
16585,D842,either,1,0.19857470899090002
46959,D842,greatest,1,0.2701735104348662
68206,D842,urg,1,0.30961676210688227
28690,D842,survey,2,0.31985024025908504
20509,D842,state,1,0.15491412628440246
48350,D842,consid,1,0.15033916676645176
37981,D842,procedur,2,0.3352357265178655
4124,D842,use,2,0.14505716061643162
46144,D842,requir,1,0.14687408473229266
52036,D842,comparison,2,0.401054953588894
22551,D842,librarian,2,0.2858673815235732
38865,D842,given,2,0.28937439071347637
5717,D842,unit,2,0.34933957347846384
22970,D842,analyz,1,0.17404616583788524
50564,D842,valu,1,0.178567294440107
10012,D842,two,1,0.1263723687568472
25935,D842,identifi,1,0.177237344444899
4628,D842,technic,1,0.15713323398057458
11645,D842,simpl,2,0.425283759927736
697,D842,studi,2,0.2005256577439468
50736,D842,cover,1,0.20152939460294889
370,D842,present,3,0.32180905868636245
33919,D842,particular,1,0.16337861130569528
16393,D842,origin,1,0.1820386459044602
46512,D842,pilot,1,0.2769902248476679
39696,D842,oper,2,0.2664901555896211
34253,D842,intern,1,0.1792444340483912
15005,D842,gener,1,0.1063084124369102
8958,D842,current,1,0.14800347557392501
33446,D842,note,1,0.2295742966108653
35606,D842,cost,7,1.0608336634921396
14666,D842,servic,2,0.23244092156356713
50359,D842,numer,1,0.2584876164301127
4964,D842,librari,7,0.5622604717449569
38996,D842,tabl,1,0.23469595434816068
20611,D842,standard,2,0.357134588880214
44528,D842,american,1,0.19485865686814186
16825,D842,time,3,0.3906527805123456
2600,D842,system,1,0.0833942672744697
18805,D842,develop,1,0.09825254372857363
59071,D842,occur,1,0.22639100368882575
22011,D842,emphasi,1,0.2164381628833011
25747,D842,except,3,0.7095196576487733
1647,D842,need,1,0.11908232686572315
21461,D842,exampl,1,0.16929726539705198
11501,D842,record,1,0.17281976565915738
30856,D842,base,1,0.11950610223214292
66568,D842,civil,1,0.30961676210688227
50180,D842,agreement,1,0.28467153732264294
7661,D842,situat,1,0.19668642757424207
13390,D842,manag,3,0.5221384975136557
47585,D842,investig,1,0.15992512012954252
41683,D842,togeth,1,0.2138800148797383
69842,D842,instal,1,0.3316188676898608
25535,D842,make,1,0.14259013077461058
54824,D842,limit,1,0.18498024753927597
10139,D842,kind,1,0.19485865686814186
26190,D842,administr,1,0.20152939460294889
12050,D842,univers,2,0.2760215465857528
55484,D842,data,3,0.33086370521917824
13728,D842,method,4,0.46409094557035646
58121,D842,decis,1,0.200527476794447
25828,D843,show,1,0.2411033756603751
17523,D843,involv,1,0.2568861467689039
60455,D843,role,1,0.2753609986039389
63827,D843,bring,1,0.33921300273852234
28439,D843,consider,1,0.24366463217303935
51669,D843,observ,1,0.30301342803662157
70683,D843,recogn,1,0.342099339970644
65754,D843,organiz,2,0.6784260054770447
13500,D843,academ,2,0.4981153136786821
9299,D843,organ,1,0.1963477366051368
69170,D843,medium-s,1,0.4933735240708219
4470,D843,made,1,0.18046201011363855
56449,D843,basi,1,0.24280135761480173
25998,D843,staff,2,0.5920027771828602
25372,D843,structur,2,0.3899760326431491
44212,D843,author,1,0.20407656190991774
12051,D843,univers,4,0.7728603304401078
1648,D843,need,1,0.16671525761201245
75259,D843,policy-mak,1,0.6329300431868594
57146,D843,preliminari,1,0.342099339970644
75254,D843,specialis,1,0.6329300431868594
69561,D843,fullest,1,0.5126962170788821
4965,D843,librari,5,0.5622604717449569
52037,D843,comparison,1,0.2807384675122258
6261,D843,pattern,1,0.25190191160931213
61887,D843,promot,1,0.39854015225170014
15134,D843,stress,2,0.7564858292176254
32065,D843,subject,2,0.347775038115673
7662,D843,situat,1,0.2753609986039389
26049,D843,member,1,0.29270968950607773
68289,D843,conflict,2,0.8669269338992704
21929,D843,believ,1,0.3337237689633488
60082,D843,small,1,0.2943388576482178
2601,D843,system,2,0.2335039483685152
75255,D843,east,1,0.5376246142811297
24027,D843,career,1,0.4108518789071589
25654,D843,case,1,0.25792230570820746
63157,D843,senior,2,0.9551930879685863
26950,D843,respect,1,0.2835687555993049
64105,D843,strain,1,0.47759654398429313
39198,D843,applic,1,0.20773970840303368
75258,D843,anglia,1,0.6329300431868594
60865,D843,special,1,0.21872810568864184
12052,D844,univers,1,0.32202513768337826
3396,D844,work,2,0.5576951437500003
13501,D844,academ,1,0.4150960947322351
30477,D844,satisfi,1,0.5607053165395739
7663,D844,situat,1,0.45893499767323154
7828,D844,major,1,0.349865828296361
19671,D844,graduat,3,1.71049669985322
698,D844,studi,2,0.46789320140254254
59028,D844,post,1,0.7737773579430086
55126,D844,factor,1,0.3824115063444025
52056,D844,job,2,1.3482462985631964
8515,D844,scienc,1,0.2618927354135026
47515,D844,overwhelm,1,0.7737773579430086
4966,D844,librari,1,0.18742015724831895
28691,D844,survey,1,0.3731586136355992
32750,D844,relat,1,0.29660675438110895
51825,D844,rate,1,0.4961643865823587
22072,D844,past,1,0.4505381471778116
75265,D844,post-gradu,1,1.0548834053114322
75260,D844,65,1,1.0548834053114322
6714,D844,inform,2,0.3384667081050071
22431,D844,student,1,0.44653113026778063
75266,D844,drop-out,1,1.0548834053114322
75261,D844,71,1,1.0548834053114322
73202,D844,dissatisfact,1,0.8960410238018828
66120,D844,satisfact,1,0.6381339763185003
72975,D844,sheffield,2,1.9092782513052402
32899,D844,examin,1,0.3800332922288577
29273,D844,1970,1,0.5912621483270645
75262,D844,follow-up,1,0.8960410238018828
18251,D844,school,2,0.8930622605355613
64658,D844,1964,1,0.6463105246445584
63964,D844,mobil,1,0.7959942399738218
41684,D844,togeth,1,0.4990533680527227
3616,D844,librarianship,2,0.9923287731647173
54274,D844,reveal,1,0.5912621483270645
63745,D845,prioriti,1,0.2362466652854783
31611,D845,journal,1,0.11693046304057358
57911,D845,offer,1,0.15370659487582897
29148,D845,questionnair,1,0.18117479425668587
14477,D845,best,1,0.16936933179494648
49844,D845,relev,1,0.12438620454519975
59334,D845,precis,1,0.16000554926045332
30077,D845,resourc,1,0.15017938239260387
27014,D845,good,1,0.16936933179494648
13060,D845,highli,2,0.3521637835159512
7720,D845,whole,1,0.17149894722303574
45937,D845,offic,1,0.1839495408719042
19466,D845,abstract,1,0.12551620350919346
6146,D845,aspect,1,0.13123575036822385
30857,D845,base,1,0.09294919062500005
75268,D845,bristol,1,0.35162780177047737
11225,D845,claim,1,0.2053706404208099
1230,D845,1971,1,0.1917160999852934
75267,D845,bath,3,1.0548834053114322
19238,D845,possibl,1,0.1075856257245727
75269,D845,sacrif,1,0.3182130418842067
71375,D845,scan,1,0.21832959720345532
8050,D845,user,1,0.09570011523143514
13502,D845,academ,1,0.13836536491074503
31909,D845,comprehens,1,0.17149894722303574
46584,D845,high,1,0.16352158758234323
61189,D845,conclus,1,0.16352158758234323
65723,D845,1969,1,0.1825412978263472
12053,D845,univers,5,0.5367085628056305
4967,D845,librari,2,0.1249467714988793
57993,D845,feedback,1,0.22825104383731046
12392,D845,research,2,0.1561783875309471
67652,D845,mainli,1,0.20104592389008769
74267,D845,closest,1,0.28483123171049
29053,D845,princip,1,0.18845166818806794
21333,D845,variou,1,0.11981823720378286
64173,D845,seen,1,0.19902473991460023
68680,D845,return,1,0.22825104383731046
48351,D845,consid,1,0.11693046304057358
51670,D845,observ,1,0.16834079335367863
53422,D845,experi,2,0.23386092608114717
42905,D845,perform,1,0.11883266429383255
68669,D845,slip,1,0.25792578598100285
58148,D845,notifi,1,0.3182130418842067
6715,D845,inform,4,0.22564447207000476
33360,D845,refer,2,0.2228793641814812
61798,D845,end,1,0.1726022935855832
8959,D845,current,1,0.11511381433527501
56246,D845,experiment,1,0.14819076021990954
9138,D845,contact,1,0.24081303719424177
72998,D845,client,1,0.27409640226156773
46671,D845,among,1,0.13302343562125463
33656,D845,manual,1,0.1704216844188262
50286,D845,recal,1,0.16936933179494648
20850,D845,evalu,2,0.21615617864751044
18199,D845,primari,1,0.17149894722303574
14667,D845,servic,9,0.813543225472485
53771,D845,score,1,0.21832959720345532
70342,D845,ensur,1,0.24081303719424177
8516,D845,scienc,2,0.17459515694233507
57762,D845,awar,1,0.16085912392678725
38866,D845,given,1,0.11253448527746303
29608,D845,social,2,0.24303122854293535
51826,D845,rate,2,0.33077625772157243
7549,D845,person,2,0.30172538541235433
66552,D845,nearli,1,0.21832959720345532
15006,D845,gener,1,0.08268432078426348
53599,D845,could,1,0.13836536491074503
66600,D845,place,1,0.16444521588412783
50565,D845,valu,1,0.13888567345341657
34458,D846,help,1,0.4407397649113064
31229,D846,design,1,0.312237902005022
38426,D846,suggest,1,0.349865828296361
1649,D846,need,2,0.5557175253733747
50149,D846,littl,1,0.49056476274702965
73025,D846,epistemolog,1,0.8544936951314701
699,D846,studi,2,0.46789320140254254
73718,D846,near,1,0.7959942399738218
32066,D846,subject,1,0.28981253176306077
28379,D846,analyt,1,0.6549887916103659
44354,D846,taken,1,0.5020051314596381
62282,D846,ration,1,0.6549887916103659
64685,D846,ago,1,0.6381339763185003
2602,D846,system,1,0.19458662364042933
69161,D846,twenti,1,0.7375930954503105
37270,D846,bibliographi,2,0.975698965020259
75273,D846,shera,3,2.6881230714056485
75271,D846,jess,2,1.9092782513052402
9618,D846,also,1,0.3038410515096021
14668,D846,servic,1,0.271181075157495
1284,D846,futur,1,0.40466892935800286
33447,D846,note,1,0.5356733587586857
47687,D846,theoret,1,0.4678974458537096
16267,D846,year,1,0.30137757044631946
5339,D846,report,1,0.3170279967314984
75276,D846,macrobibliographi,1,1.0548834053114322
52753,D846,might,1,0.4702352540735474
41864,D846,theori,1,0.3545658961922454
37460,D846,network,1,0.46111978462748693
4968,D846,librari,2,0.3748403144966379
35246,D846,propos,1,0.4061077202883989
6716,D846,inform,2,0.3384667081050071
17608,D846,sinc,1,0.3990703068637639
59072,D846,occur,1,0.5282456752739267
3071,D846,provid,1,0.27884757187500014
18806,D846,develop,1,0.2292559353666718
29609,D846,social,1,0.364546842814403
16826,D846,time,1,0.3038410515096021
58438,D846,argu,1,0.6463105246445584
71312,D846,bridg,1,0.7959942399738218
1994,D846,briefli,1,0.5476238934790416
1650,D847,need,2,0.5557175253733747
75278,D847,audio-visu,1,1.0548834053114322
26127,D847,individu,2,0.8210469369950075
75277,D847,self-direct,1,1.0548834053114322
22432,D847,student,2,0.8930622605355613
58805,D847,constraint,1,0.7737773579430086
57763,D847,awar,1,0.48257737178036175
33756,D847,practic,1,0.3359499081443074
35486,D847,toward,1,0.43886454662732866
24104,D847,guid,1,0.5081079953848394
28440,D847,consider,1,0.4061077202883989
32900,D847,examin,1,0.3800332922288577
21244,D847,instruct,1,0.6031377716702631
12054,D847,univers,1,0.32202513768337826
33136,D847,paper,2,0.5396059627427238
56866,D847,psycholog,1,0.5282456752739267
36113,D847,principl,1,0.43886454662732866
1285,D847,futur,1,0.40466892935800286
