,Document,Word,Frequence,Poid
43527,D598,group,1,0.13479551685425573
38689,D598,frequ,1,0.1652774118417399
66580,D598,isol,1,0.2610908204942319
15867,D598,method,1,0.10134763452536044
27412,D598,repres,1,0.14251248458582164
71700,D598,consens,2,0.6408702713486026
66653,D598,as,1,0.33601538392570607
61780,D598,reach,1,0.23104197047341116
38285,D598,septemb,1,0.2657774984461631
68531,D598,sixteen,1,0.33601538392570607
23139,D598,industry,1,0.20087750953450717
46348,D598,scat,1,0.23104197047341116
40639,D598,result,2,0.19484828927438472
37380,D598,hold,1,0.1994660270933297
11972,D598,rel,1,0.08957858472125727
72721,D598,45,1,0.35798967211973254
56904,D598,constitut,1,0.23365396496637203
53108,D598,term,1,0.11585053263654817
21620,D598,develop,3,0.25757014020482516
51828,D598,sev,2,0.2773939508557395
72723,D598,185,1,0.35798967211973254
9606,D598,sci,5,0.3975377778093101
72725,D598,242,1,0.3955812769917871
51595,D598,retriev,1,0.09711428696746069
72727,D598,pittsburgh,1,0.33601538392570607
32817,D598,ar,2,0.4076432870775432
72730,D598,23,1,0.3955812769917871
24009,D598,top,4,0.744246579873538
35513,D598,scop,1,0.2038216435387716
72332,D598,workshop,2,0.6720307678514121
72720,D598,post-requisite,1,0.3955812769917871
5086,D598,us,4,0.2235981400042896
69703,D598,pre,1,0.35798967211973254
49023,D598,off,3,0.4474217243829231
17862,D598,educ,1,0.15451114859137083
32406,D598,1970,1,0.2217233056226492
64270,D598,elicit,1,0.2829545085735135
25748,D598,program,2,0.2377709975486238
13917,D598,univers,2,0.2409734737788764
45842,D598,theref,1,0.17050132475962412
44863,D598,schools,1,0.21200812671157646
21071,D598,cours,7,1.2221994566619525
59327,D598,etc,1,0.2053589600546406
26671,D598,stor,1,0.14431337090637608
44821,D598,togeth,1,0.18714501301977102
14676,D598,nin,1,0.21761840054537088
62820,D598,cor,1,0.23640182163050794
29343,D598,interest,1,0.13442293983691073
62763,D598,curricul,4,1.0271296972678972
62049,D598,divers,1,0.24236644674170943
44583,D598,difficult,1,0.21026449370234024
72726,D598,delph,1,0.3955812769917871
67995,D598,firm,1,0.23930024111943762
20863,D598,level,1,0.1681947993343831
32280,D598,questionnair,2,0.4076432870775432
26398,D598,contribut,1,0.17375287036703752
39870,D598,brought,1,0.22855319035263788
52703,D598,spec,2,0.19641955156012697
30638,D598,concern,1,0.1259812155541153
68120,D598,canad,1,0.2829545085735135
67929,D598,textbook,1,0.24236644674170943
47105,D598,charact,1,0.12983731775189605
35240,D598,cov,1,0.1586609792108843
48962,D598,mast,1,0.23365396496637203
46186,D598,govern,1,0.17546154219514112
31668,D599,approach,1,0.1772829480961227
21621,D599,develop,2,0.22895123573762236
62305,D599,framework,1,0.2826775022821019
6989,D599,on,1,0.12365813680737528
43302,D599,pot,1,0.22733509967949883
64668,D599,discern,1,0.3868886789715043
67458,D599,around,1,0.36121955579136267
13689,D599,discuss,1,0.13628864263298174
11973,D599,rel,2,0.2388762259233527
34010,D599,commun,1,0.1551222958810503
1087,D599,first,1,0.1624900136013121
19023,D599,war,1,0.33211679354308343
20762,D599,disciplin,3,0.7018461687805645
22090,D599,poss,1,0.16137843858685905
45293,D599,modern,1,0.26412283763696337
69549,D599,simult,1,0.3423765657559657
36802,D599,intern,1,0.20754804736611754
3287,D599,attempt,1,0.18385320892428564
45970,D599,evolv,1,0.2738119467395208
23716,D599,evalu,1,0.16211713398563282
7319,D599,wid,1,0.21669719038787721
57806,D599,ii,1,0.24392474125506475
45889,D599,interpret,1,0.2605994725872558
57671,D599,consequ,1,0.26783667937934286
5625,D599,mad,1,0.1503850084280321
61501,D599,sketch,1,0.4111446033923516
48909,D599,behavy,1,0.2425938430703996
12290,D599,knowledg,1,0.1981802548799625
37146,D599,second,1,0.21072800165630592
72731,D599,suprasystem,1,0.5274417026557161
7734,D599,inform,6,0.5067919253868828
31012,D599,world,1,0.22425973244584413
17519,D599,gen,2,0.2476839426683417
61188,D599,rol,1,0.22839274783999147
59683,D599,almost,1,0.2525111900305179
57004,D599,within,2,0.3848356557503362
66226,D599,emerg,3,0.8704736021814835
9607,D599,sci,6,0.6360604444948962
11306,D600,two,1,0.1769213162595861
72739,D600,hing,1,0.6329300431868594
25923,D600,select,1,0.1940959416620021
22728,D600,includ,1,0.19454056078275941
72740,D600,verb-like,1,0.6329300431868594
66828,D600,compound,5,1.6428716804371248
54011,D600,vocab,1,0.3261146296620346
390,D600,pres,1,0.1490540047977976
57873,D600,consist,1,0.2753609986039389
72743,D600,pre-coordinat,1,0.5376246142811297
72741,D600,rub,1,0.6329300431868594
68897,D600,thesa,1,0.572783475391572
718,D600,study,1,0.14036796042076277
44945,D600,rul,2,0.5730044697159338
11974,D600,rel,2,0.28665147110802325
21420,D600,caus,1,0.342099339970644
72742,D600,nrpra,1,0.6329300431868594
68907,D600,eas,1,0.404473889568959
56197,D600,categ,1,0.3012030788757829
18809,D600,year,1,0.1808265422677917
44822,D600,togeth,1,0.2994320208316336
12612,D600,gre,1,0.22731654355440153
28267,D600,mak,2,0.3954684327157102
15166,D600,nat,1,0.1679073135710136
37318,D600,decid,2,0.5057472039751343
20598,D600,vary,1,0.1661273683579385
5626,D600,mad,1,0.18046201011363855
66321,D600,wrong,1,0.5376246142811297
2910,D600,system,2,0.2267524478818917
39791,D600,found,1,0.22944690380664154
67913,D600,syntact,2,0.7657607715822005
35738,D600,examin,1,0.22801997533731463
50169,D600,forc,1,0.328574336087425
61189,D600,rol,1,0.2740712974079898
63213,D600,fract,3,1.4327896319528792
71921,D600,preposit,1,0.47759654398429313
27675,D600,problem,1,0.15109163443264748
72732,D600,unacceiv,1,0.572783475391572
18580,D600,many,2,0.3715053546996878
46401,D600,philosoph,1,0.3311091735694276
41373,D600,suggest,2,0.41983899395563323
72734,D600,pre-coordinated,1,0.6329300431868594
52506,D600,compon,1,0.3337237689633488
20864,D600,level,1,0.269111678935013
63106,D600,en,1,0.35140909229074774
72735,D600,rot,1,0.5126962170788821
36711,D600,set,1,0.22731654355440153
20026,D600,handl,1,0.2895464230682171
51409,D600,word,4,0.9644135026415004
18953,D600,origin,1,0.25485410426624433
49114,D600,expl,1,0.2679186781606684
51596,D600,retriev,2,0.31076571829587424
16759,D600,difficul,1,0.3261146296620346
70945,D600,phrases,1,0.36568510456422065
2025,D600,long,1,0.312719367104707
45567,D600,pri,1,0.342099339970644
26512,D600,effect,1,0.19321508261002696
12879,D600,form,1,0.1541605213322996
59577,D600,bear,1,0.425243997513861
69174,D600,nois,1,0.4642664147658052
53109,D600,term,2,0.3707217044369542
63965,D600,abbrevy,1,0.44255585727018637
14251,D600,research,1,0.1405605487778524
59844,D600,combin,1,0.28800998866881605
23890,D600,produc,3,0.5783363370693033
16493,D600,bas,1,0.1289116441897756
49274,D600,requir,1,0.20562371862520973
24498,D600,index,2,0.33167084038689654
10902,D600,also,2,0.3646092618115226
23313,D600,stat,1,0.1592009952389143
47709,D600,assocy,1,0.23622435066280298
69705,D600,post-coordinate,2,1.0752492285622595
45506,D600,ear,1,0.2793598758084463
47958,D600,influ,2,0.5790928461364342
54680,D600,employ,2,0.5790928461364342
23173,D600,espec,2,0.65714867217485
42223,D600,apply,2,0.3668694300123623
6338,D601,analys,1,0.3698774297346688
42706,D601,machin,1,0.6611096473669597
24701,D601,autom,1,0.5206963425791126
58061,D601,scal,1,0.9047066575053946
2911,D601,system,1,0.2834405598523646
5087,D601,us,1,0.2235981400042896
55938,D601,conduc,1,0.6983996895211158
60657,D601,print,1,0.6983996895211158
21622,D601,develop,1,0.34342685360643355
12880,D601,form,1,0.38540130333074896
55227,D601,test,1,0.5847429462285771
51829,D601,sev,1,0.554787901711479
4340,D601,libr,1,0.2709763131138273
43656,D601,imply,1,0.6950114814681501
11622,D601,bibliograph,2,0.9553017647983472
55763,D601,el,1,0.6950114814681501
42353,D601,illust,1,0.744246579873538
19632,D601,larg,1,0.46340213054619267
38759,D601,principl,1,0.658296819940993
19255,D601,rec,1,0.6113442535873117
13374,D601,record,1,0.6048691798070509
21184,D601,expery,1,0.4520663556694792
50840,D601,theoret,2,1.3967993790422315
16494,D601,bas,1,0.322279110474439
59213,D601,recognit,1,0.841057974809361
54432,D601,institut,1,0.566549111963309
31669,D601,approach,2,1.0636976885767362
69016,D601,convert,2,1.7254448998676406
68498,D601,californ,1,1.0631099937846524
29936,D601,read,1,0.5318488442883681
13918,D601,univers,1,0.4819469475577528
10195,D601,cur,1,0.5114714682856814
45568,D601,pri,1,0.85524834992661
27676,D601,problem,1,0.37772908608161865
45936,D601,impl,1,0.7767103211351245
14252,D601,research,1,0.351401371944631
14501,D601,project,2,1.185080857779364
23891,D602,produc,1,0.13769912787364366
14253,D602,research,1,0.10040039198418028
6990,D602,on,1,0.10599268869203596
8666,D602,less,1,0.19396631919365637
60087,D602,transmit,1,0.2670331028187109
31097,D602,upon,1,0.19396631919365637
16495,D602,bas,1,0.09207974584983972
7735,D602,inform,3,0.21719653945152118
28685,D602,ident,1,0.177237344444899
32914,D602,soc,1,0.15579059812973295
57990,D602,oth,1,0.2164381628833011
43528,D602,group,1,0.15405201926200654
12613,D602,gre,1,0.16236895968171536
10401,D602,contact,1,0.30961676210688227
56013,D602,could,1,0.17789832631381503
43616,D602,demonst,1,0.22796117382094822
57005,D602,within,1,0.16492956675014409
59714,D602,73%,1,0.3840175816293783
40322,D602,sociomet,1,0.3662115836277729
49790,D602,among,1,0.17103013151304167
34011,D602,commun,3,0.39888590369412935
13375,D602,record,1,0.17281976565915738
72747,D602,fronty,1,0.40913105385112286
5088,D602,us,1,0.06388518285836846
44115,D602,are,1,0.19308777736191923
64423,D602,differenty,1,0.31611132662156166
29937,D602,read,1,0.15195681265381944
62821,D602,cor,1,0.2701735104348662
18189,D602,numb,1,0.12968682524308792
22729,D602,includ,1,0.1389575434162567
33082,D602,cit,1,0.16088928450961087
68947,D602,intermedy,1,0.3037457125099007
8857,D602,situ,1,0.19668642757424207
7320,D602,wid,1,0.18574044890389477
48160,D602,foc,1,0.2670331028187109
6612,D602,act,1,0.12420537075559748
9608,D602,sci,7,0.6360604444948962
40481,D602,network,3,0.5928682945210546
72746,D602,sleep,1,0.45209288799061376
8704,D602,transfer,1,0.3316188676898608
15004,D602,high,1,0.1670694132081649
72749,D602,disproport,1,0.45209288799061376
5852,D602,techn,1,0.11524033413854401
72750,D602,95%,1,0.40913105385112286
40367,D602,structure,1,0.15623436120617273
19633,D602,larg,1,0.1324006087274836
62134,D603,output,2,0.425283759927736
50016,D603,ind,1,0.1594494999451084
36133,D603,ref,2,0.2900905023097445
49938,D603,gav,1,0.3233765812268726
52937,D603,relev,1,0.15992512012954252
2479,D603,describ,1,0.10180161912117631
36931,D603,clos,1,0.22191723461003557
37522,D603,would,1,0.15897809264098706
57511,D603,query,2,0.4806045570339205
50514,D603,5,1,0.22796117382094822
15005,D603,high,1,0.1670694132081649
58386,D603,eq,1,0.2383741206881063
24499,D603,index,5,0.5922693578337438
39610,D603,efficy,2,0.3655193199542198
48468,D603,thu,1,0.1995427684346045
56481,D603,titl,6,0.9321032331545267
72754,D603,title-searching,1,0.45209288799061376
51597,D603,retriev,5,0.554938782671204
20939,D603,prim,1,0.1765841698187095
72753,D603,pauc,1,0.45209288799061376
47000,D603,econom,1,0.1827596599771099
72752,D603,title-terms,1,0.45209288799061376
58213,D603,siz,2,0.4277600297594766
14254,D603,research,1,0.10040039198418028
60312,D603,precid,1,0.2312327275373079
12614,D603,gre,1,0.16236895968171536
57153,D603,low,1,0.264047966255327
46601,D603,put,1,0.23469595434816068
53110,D603,term,5,0.6620030436374181
29237,D603,must,1,0.1765841698187095
55228,D603,test,2,0.3341388264163298
9403,D603,rath,1,0.18888847067627418
18190,D603,numb,1,0.12968682524308792
45157,D603,com,1,0.19762276484035154
52704,D603,spec,1,0.11223974374864398
11975,D603,rel,2,0.20475105079144518
31915,D603,comp,1,0.15668188654269874
72755,D603,solicit,1,0.40913105385112286
5089,D603,us,1,0.06388518285836846
50472,D603,4,1,0.22191723461003557
61075,D603,medl,4,1.0806940417394648
60391,D603,allow,1,0.21514505633984488
47386,D603,cho,1,0.2383741206881063
45734,D603,ground,1,0.31611132662156166
52241,D603,search,7,0.8863354628880766
45432,D603,prevy,1,0.19857470899090002
53329,D603,fix,2,0.7048193201011741
6991,D603,on,1,0.10599268869203596
63765,D603,offset,1,0.3840175816293783
2912,D603,system,1,0.0809830171006756
43349,D603,every,1,0.21776056945064548
5853,D603,techn,3,0.34572100241563203
15868,D603,method,1,0.11582586802898336
53351,D603,recal,1,0.21776056945064548
44043,D603,appl,1,0.24030227851696026
23497,D603,standard,2,0.357134588880214
12402,D604,contain,1,0.17459992238027894
31916,D604,comp,1,0.1370966507248614
33867,D604,phys,1,0.15394630068656392
41374,D604,suggest,1,0.13119968561113537
48374,D604,biolog,2,0.43523680109074175
16496,D604,bas,4,0.322279110474439
5090,D604,us,2,0.1117990700021448
72760,D604,mitig,1,0.35798967211973254
55011,D604,comparison,2,0.35092308439028225
391,D604,pres,2,0.186317505997247
39488,D604,ess,1,0.18500086786964381
15869,D604,method,1,0.10134763452536044
54221,D604,format,1,0.35798967211973254
59328,D604,etc,1,0.2053589600546406
65688,D604,tap,3,0.5681501775686654
46453,D604,engin,1,0.1681947993343831
55229,D604,test,1,0.14618573655714429
72119,D604,compendex,1,0.33601538392570607
72759,D604,bioreseach,1,0.3955812769917871
72757,D604,polym,1,0.35798967211973254
72538,D604,bioscy,1,0.33601538392570607
49275,D604,requir,1,0.12851482414075607
12615,D604,gre,1,0.14207283972150095
9303,D604,technolog,1,0.14207283972150095
12881,D604,form,2,0.19270065166537448
9609,D604,sci,2,0.15901511112372405
49024,D604,off,1,0.1491405747943077
6339,D604,analys,1,0.0924693574336672
60658,D604,print,1,0.17459992238027894
6613,D604,act,1,0.1086796994111478
51830,D604,sev,1,0.13869697542786974
38860,D604,common,1,0.18096651441763567
53111,D604,term,2,0.23170106527309633
39792,D604,found,1,0.14340431487915095
25924,D604,select,1,0.12130996353875131
37676,D604,machine-readabl,1,0.22617666437634865
8274,D604,docu,1,0.10401290244494879
40031,D604,dat,8,0.7497558788241784
24808,D604,tre,1,0.1729199192353076
3661,D604,detail,1,0.14863519115997187
72601,D604,discrep,2,0.6167169050885274
49581,D604,defin,1,0.15283606339682793
47636,D604,begin,1,0.1994660270933297
22730,D604,includ,1,0.12158785048922463
67425,D604,ba,1,0.33601538392570607
26960,D604,issu,2,0.36792357206027226
35922,D604,pap,3,0.3035283540427821
24500,D604,index,2,0.20729427524181032
11623,D604,bibliograph,2,0.2388254411995868
66663,D604,check,1,0.24908759515731257
17132,D604,serv,2,0.18576295700125628
7736,D604,inform,2,0.1266979813467207
55764,D604,el,1,0.17375287036703752
67404,D604,condens,1,0.22390283240392528
41826,D604,giv,1,0.11122753289291586
56482,D604,titl,1,0.13593172150170182
2480,D604,describ,1,0.08907641673102928
20599,D604,vary,1,0.10382960522371157
23042,D604,typ,1,0.12917122196084443
54433,D604,institut,1,0.14163727799082726
42875,D604,sourc,1,0.14965136507391147
23498,D604,standard,1,0.15624638263509363
67428,D604,preview,1,0.35798967211973254
47270,D604,auth,2,0.2525803575804577
22368,D604,abstract,3,0.4198034403400491
54847,D604,chem,2,0.28502496917164327
57591,D604,simil,1,0.16671460524739823
29463,D604,cont,1,0.14524028785768375
18191,D605,numb,1,0.30260259223387176
33083,D605,cit,3,1.1262249915672762
34702,D605,artic,1,0.3555281163273587
9610,D605,sci,2,0.4240402963299308
46920,D605,paramet,1,0.5562062816055813
1299,D605,publ,1,0.26934757109050483
36134,D605,ref,2,0.6768778387227372
20600,D605,vary,1,0.2768789472632308
4020,D605,grow,3,1.1733250428125293
47782,D605,dynam,1,0.6304048576813545
20763,D605,disciplin,1,0.4678974458537096
21880,D605,mathem,1,0.44653113026778063
42110,D605,explain,1,0.539543030920385
29643,D605,lit,2,0.5829449247306633
55117,D605,old,1,0.6161119212624298
54556,D605,observ,1,0.5050223800610358
40834,D605,interact,1,0.4678974458537096
392,D605,pres,1,0.24842334132966265
54051,D605,rat,3,1.3222192947339193
52398,D605,estim,1,0.4990533680527227
52063,D605,shown,1,0.46334098764543336
39726,D605,independ,1,0.57016556661774
21965,D605,model,3,1.185080857779364
64472,D605,expon,1,0.6642335870861669
64463,D605,decay,1,0.8544936951314701
52130,D606,map,1,0.3037457125099007
59529,D606,chos,1,0.2510064944933912
48469,D606,thu,1,0.1995427684346045
57715,D606,altern,1,0.2248616096753884
68577,D606,moreov,1,0.3037457125099007
34207,D606,design,2,0.267632487432876
36273,D606,ord,1,0.16187117484665972
16894,D606,object,1,0.1681719156321498
31791,D606,survey,1,0.1594494999451084
12882,D606,form,3,0.3303439742834991
40368,D606,structure,3,0.4687030836185182
5854,D606,techn,1,0.11524033413854401
27677,D606,problem,3,0.3237677880699588
19868,D606,comput,1,0.1210205985383054
69844,D606,feel,1,0.2584876164301127
54012,D606,vocab,3,0.6988170635615026
63732,D606,expand,1,0.212641879963868
60392,D606,allow,1,0.21514505633984488
46863,D606,lat,1,0.1913704844004774
37024,D606,help,1,0.18888847067627418
2481,D606,describ,2,0.20360323824235263
5091,D606,us,5,0.3194259142918423
24501,D606,index,2,0.2369077431334975
48061,D606,seem,2,0.3745848904061443
48124,D606,appropry,2,0.4092889069399527
41375,D606,suggest,1,0.14994249784129757
71856,D606,simplest,1,0.40913105385112286
6614,D606,act,1,0.12420537075559748
3288,D606,attempt,1,0.15758846479224484
33558,D606,improv,2,0.3247379193634307
68735,D606,unstruct,1,0.3840175816293783
45260,D606,assist,2,0.4767482413762126
68726,D606,structured,1,0.28070948211872826
59088,D606,least,1,0.22049864642961736
45999,D606,light,1,0.2701735104348662
62094,D606,link,1,0.2383741206881063
64591,D606,pursu,1,0.3037457125099007
36932,D606,clos,1,0.22191723461003557
52242,D606,search,1,0.1266193518411538
31468,D606,consid,1,0.12563900243017925
62748,D606,pass,1,0.2734859898507858
4341,D606,libr,1,0.0774218037468078
72762,D606,stanford,1,0.3840175816293783
2913,D606,system,7,0.5668811197047292
70798,D606,hierarch,3,0.8667297633620549
56329,D606,magnitud,1,0.31611132662156166
15538,D606,man,2,0.277279916660003
34703,D606,artic,1,0.15236919271172514
39108,D606,mer,1,0.2533980635687419
20820,D606,today,1,0.23469595434816068
58086,D606,permit,1,0.23650655254959113
8116,D606,transf,1,0.24870674348042385
39274,D606,process,2,0.2512780048603585
29644,D606,lit,1,0.12491676958514213
54520,D606,coop,1,0.23293902118716753
66260,D606,man-machine,1,0.31611132662156166
48226,D606,point,1,0.16337861130569528
48793,D606,hum,1,0.19222262781072355
69197,D606,sem,1,0.23650655254959113
66293,D606,naiv,1,0.3662115836277729
9404,D606,rath,1,0.18888847067627418
65390,D606,interfac,2,0.5693430746452859
27030,D606,solv,1,0.1827596599771099
51598,D606,retriev,4,0.44395102613696313
30230,D606,mind,1,0.264047966255327
40292,D606,mod,1,0.20464445346997634
41131,D606,may,1,0.13527384095119066
40835,D606,interact,4,0.802109907177788
49115,D606,expl,1,0.1913704844004774
57512,D606,query,2,0.4806045570339205
34012,D606,commun,1,0.13296196789804313
47106,D606,charact,1,0.1483855060021669
37319,D606,decid,1,0.1806240014196908
62332,D606,display,2,0.528095932510654
57089,D606,limit,1,0.18498024753927597
33738,D606,aug,1,0.3233765812268726
54333,D606,thesaur,1,0.22639100368882575
32127,D606,direct,1,0.1704463711934945
16798,D606,remain,1,0.22796117382094822
58924,D606,ad,1,0.21514505633984488
14255,D606,research,2,0.20080078396836057
72768,D606,crt,1,0.40913105385112286
7737,D606,inform,4,0.28959538593536155
26171,D606,avail,1,0.15897809264098706
68358,D606,reply,1,0.298389509136265
3474,D606,provid,1,0.1166185041368958
6992,D606,on,1,0.10599268869203596
57672,D606,consequ,1,0.2295742966108653
32195,D606,princip,1,0.24229500195608736
33822,D606,focus,1,0.2701735104348662
72771,D606,cognit,1,0.35240966005058705
72765,D606,te,1,0.3840175816293783
24809,D606,tre,2,0.3952455296807031
72770,D606,pen,1,0.45209288799061376
55067,D606,thought,1,0.24649212855252006
14783,D607,new,1,0.08350561017201164
72272,D607,rout,1,0.286391737695786
44677,D607,nam,1,0.1471694288241089
4342,D607,libr,2,0.10839052524553093
16243,D607,chang,1,0.11400998766865732
30496,D607,lin,1,0.1471694288241089
46370,D607,lingu,1,0.1740947204362967
43943,D607,ag,1,0.14800069429571505
66508,D607,preserv,1,0.20542593945357945
29098,D607,sign,3,0.33190004762737185
14607,D607,est,1,0.11733250428125293
9611,D607,sci,1,0.06360604444948963
10333,D607,period,1,0.11472345190332077
23892,D607,produc,1,0.09638938951155057
63651,D607,priv,1,0.19389315739336754
34013,D607,commun,1,0.0930733775286302
61190,D607,rol,2,0.2740712974079898
38583,D607,fed,1,0.18483357637872894
66081,D607,transport,2,0.572783475391572
37381,D607,hold,1,0.15957282167466377
17758,D607,profess,1,0.116192230286147
4691,D607,country,1,0.15150671401831078
20445,D607,rapid,1,0.13279262688653168
59578,D607,bear,1,0.2126219987569305
62749,D607,pass,1,0.19144019289555012
7738,D607,inform,8,0.40543354030950624
5092,D607,us,1,0.04471962800085792
4021,D607,grow,1,0.11733250428125293
12291,D607,knowledg,3,0.3567244587839325
67611,D607,transact,1,0.2167317334748176
36965,D607,collab,1,0.2022369447844795
6615,D607,act,1,0.08694375952891825
32020,D607,tradit,1,0.14555630584223977
34847,D607,cent,10,1.05517221926392
72786,D607,fad,1,0.3164650215934297
72787,D607,throughput,1,0.286391737695786
55677,D607,cod,1,0.14251107251142392
2914,D607,system,3,0.17006433591141876
72779,D607,across,1,0.2321332073829026
38525,D607,lik,1,0.1316593639881986
42780,D607,judg,1,0.1553420642270249
72776,D607,field-bas,1,0.3164650215934297
34951,D607,comprehend,1,0.1533795159769436
43918,D607,lie,2,0.4334634669496352
72777,D607,eric-like,1,0.3164650215934297
68389,D607,compet,1,0.2126219987569305
72778,D607,springing,1,0.3164650215934297
47001,D607,econom,1,0.12793176198397696
33559,D607,improv,1,0.11365827177720077
71930,D607,subordin,1,0.286391737695786
48945,D607,analog,1,0.20887265639538552
43529,D607,group,1,0.10783641348340459
55533,D608,keyword,1,0.24649212855252006
5093,D608,us,3,0.19165554857510536
60591,D608,15,2,0.57781984224137
14784,D608,new,2,0.2385874576343189
22369,D608,abstract,1,0.15992512012954252
59530,D608,chos,1,0.2510064944933912
5855,D608,techn,1,0.11524033413854401
23499,D608,standard,1,0.178567294440107
17520,D608,gen,1,0.10615026114357501
58781,D608,list,1,0.1681719156321498
50081,D608,loss,2,0.5693430746452859
10032,D608,collect,1,0.1346856225853453
33560,D608,improv,1,0.16236895968171536
65992,D608,20,1,0.298389509136265
39727,D608,independ,1,0.24435667140760287
50017,D608,ind,1,0.1594494999451084
49533,D608,norm,2,0.5224072922346008
2482,D608,describ,1,0.10180161912117631
19185,D608,eith,1,0.19857470899090002
51085,D608,part,1,0.15448130459940004
65423,D608,just,1,0.2769902248476679
32609,D608,op,1,0.1302175935041152
62135,D608,output,2,0.425283759927736
32846,D608,intellect,1,0.24649212855252006
48568,D608,reduc,1,0.2233709765033621
39275,D608,process,2,0.2512780048603585
62734,D608,30,2,0.6192335242137645
55230,D608,test,1,0.1670694132081649
40640,D608,result,2,0.2226837591707254
72789,D608,unrank,1,0.45209288799061376
24702,D608,autom,4,0.5950815343761287
24139,D608,text,2,0.3518772587121461
51410,D608,word,1,0.17221669690026792
6993,D608,on,1,0.10599268869203596
61723,D608,conclud,1,0.1792444340483912
65462,D608,40,1,0.30961676210688227
6340,D608,analys,2,0.2113585312769536
61964,D608,rank,1,0.24030227851696026
13474,D608,simpl,1,0.19396631919365637
61566,D608,smart,6,1.9402594873612353
28103,D608,ex,1,0.17221669690026792
33643,D608,perc,3,0.6838835214628446
46564,D608,conv,2,0.4527820073776515
3475,D608,provid,1,0.1166185041368958
40990,D608,proc,1,0.1665264598261972
34208,D608,design,1,0.133816243716438
23893,D608,produc,1,0.13769912787364366
59885,D608,bool,1,0.31611132662156166
14048,D608,fin,1,0.1865110890592431
52243,D608,search,1,0.1266193518411538
68020,D608,replac,1,0.2734859898507858
54188,D608,maintain,1,0.2670331028187109
15870,D608,method,1,0.11582586802898336
51599,D608,retriev,2,0.22197551306848157
24502,D608,index,4,0.473815486266995
61076,D608,medl,7,1.8912145730440635
59308,D608,feedback,1,0.29346562779082774
15539,D608,man,1,0.1386399583300015
68747,D608,furn,1,0.28070948211872826
31917,D608,comp,3,0.47004565962809625
61303,D608,environ,1,0.21776056945064548
54334,D608,thesaur,1,0.22639100368882575
55012,D608,comparison,1,0.200527476794447
64020,D608,incorp,1,0.29346562779082774
11769,D608,control,2,0.35579665262763005
25469,D608,extract,1,0.2769902248476679
26513,D608,effect,1,0.1380107732928764
13286,D608,obtain,2,0.34809233167577047
8275,D608,docu,2,0.2377437770170258
41827,D609,giv,1,0.17796405262866538
54848,D609,chem,3,0.6840599260119439
21185,D609,expery,1,0.1808265422677917
60313,D609,precid,2,0.6474516371044622
47501,D609,sampl,1,0.28502214502284784
16497,D609,bas,2,0.2578232883795512
35068,D609,subject,1,0.1738875190578365
2915,D609,system,1,0.11337622394094585
19869,D609,comput,1,0.16942883795362756
59362,D609,profil,3,0.9381581013141208
15167,D609,nat,1,0.1679073135710136
41376,D609,suggest,1,0.20991949697781662
9612,D609,sci,1,0.12721208889897925
4,D609,18,1,0.45272721371762165
5094,D609,us,1,0.08943925600171584
54126,D609,cre,1,0.2538575667374149
68692,D609,month,1,0.3877863147867351
40032,D609,dat,1,0.1499511757648357
20601,D609,vary,1,0.1661273683579385
17133,D609,serv,5,0.7430518280050251
6616,D609,act,1,0.1738875190578365
33561,D609,improv,1,0.22731654355440153
18701,D609,hundr,1,0.35824453184628047
54946,D609,indust,1,0.2976986319494152
23314,D609,stat,1,0.1592009952389143
13919,D609,univers,1,0.19277877902310114
46187,D609,govern,1,0.2807384675122258
27678,D609,problem,1,0.15109163443264748
61260,D609,fail,1,0.3169474051643561
51964,D609,meas,1,0.2066739551373511
56014,D609,could,1,0.24905765683934106
36417,D609,pract,1,0.20107900637734125
67449,D609,run,1,0.4108518789071589
72790,D609,u.k.,1,0.6329300431868594
72791,D609,natural-language,1,0.6329300431868594
72792,D609,chemical-biologic,1,0.5376246142811297
23717,D609,evalu,1,0.19454056078275941
56483,D609,titl,1,0.21749075440272292
25925,D609,select,1,0.1940959416620021
52244,D609,search,1,0.17726709257761533
36274,D609,ord,1,0.22661964478532362
57297,D609,six,1,0.3364231899237444
60707,D609,computer-based,1,0.3214040152552115
67082,D609,viabl,1,0.4334634669496352
6341,D609,analys,1,0.14795097189386752
50729,D609,investig,2,0.44779033636271914
56933,D609,correl,1,0.3364231899237444
50990,D609,log,1,0.29111261168447955
53352,D609,recal,2,0.6097295944618074
22370,D609,abstract,1,0.22389516818135957
46070,D609,perform,1,0.2138987957288986
44116,D609,are,1,0.270322888306687
35389,D609,langu,1,0.22322929992315177
62075,D609,current-awareness,3,1.5380886512366463
57673,D609,consequ,1,0.3214040152552115
23894,D609,produc,1,0.19277877902310114
61724,D609,conclud,1,0.25094220766774766
44352,D609,fact,1,0.18855987161948343
6094,D609,report,1,0.19021679803889904
72800,D610,seventy-one,1,0.3955812769917871
72801,D610,packet,1,0.3955812769917871
72795,D610,sd,3,1.1867438309753613
72796,D610,bipol,1,0.3955812769917871
72797,D610,adject,4,1.4319586884789302
30639,D610,concern,1,0.1259812155541153
27413,D610,repres,1,0.14251248458582164
72799,D610,sds,2,0.7911625539835742
49791,D610,among,1,0.14965136507391147
17521,D610,gen,1,0.09288147850062814
64443,D610,respond,1,0.21761840054537088
58062,D610,scal,5,1.1308833218817433
29344,D610,interest,1,0.13442293983691073
